,id,date,dateYear,dateMonth,dateDay,rating,userName,content
826,827,20200924,2020,09,24,1,Jiwon Song,아...진짜 신분증촬영을 몇시간을 붙들고 쌩쑈를해도 어떻게 한번도 안찍힐수가있죠?? 이건 계좌개설을 하라는건지 말라는건지...하...진짜 스트레스받네..또 핸드폰 발열은 왜케 심한지.. 업비트때문에 만들어야되는데 육성으로 육두문자 남발하는중임다.. 저만 그런게 아니라 이부분은 몇년전부터 민원이 많은 부분같아 보이는데 개선좀해주세요 제발!! 저도 업비트만 아니였으면 진작에 때려치우고 다른거 만들러 갔을겁니다..
827,828,20210928,2021,09,28,4,김현이,잘쓰고있긴 하나 플러스박스에 더하기하는 금액이 만원단위라서 50만원만 되더라도 몇번을 더 눌러야하는지..그전이 더 나은것같네요 카뱅 세이프박스처럼 금액을 직접 기입하는게 더편해요 그리고 그전 케이뱅크 로고? 가 더 눈에 띄어요
828,829,20190215,2019,02,15,1,Google 사용자,잘쓰다가 접속인 안되어서 제거 후 다시 설치했는데 바탕화면이 하얀색으로만 나오고 다음으로 안넘어가네요
829,830,20210316,2021,03,16,1,달맞이꽃,그냥 구데기임 신분증 재확인 하래서 다시 할려고 사진 찍었는데 그 다음 페이지로 절대 안넘어감 사진만 한 50번 찍은듯 고객센터 문의해도 그냥 문자에 보낸 링크 타서 하라는데 가서 해도 똑같음 로그아웃 팝업도 없어서 뭐 나가지도 못함 솔직히 비트코인 아니었으면 금방 망할 은행임 ㅋㅋ 어휴 별 한개도 아깝다
830,831,20191028,2019,10,28,1,Google 사용자,모바일로 접속시 인터넷 연결상태가 좋지 않다고 하면서 접속안됨. 인터넷뱅킹 사용에 치명적인 결함 발생.
831,832,20181124,2018,11,24,1,Google 사용자,로그인이 안 돼서 다시 깔았는데 실행할 때 하얀 화면이 오래 뜨고 로그인은 여전히 안 되네요
832,833,20210207,2021,02,07,1,한수종,새 신분증은 인식도못해서 빌빌대길래 안내뜨는거보니까 뭐 영상통화로도 가능하다는 안내 뜨는데 상담사는 하나도모르고 뭐 어떻게이용하라는건지 모르겠는 어플이네요. 은행앱이니 보안이 중요한건 알겠는데 고객이 몇일간 신분증잇는데도 사용을 못하게하면 대체 어쩌자는말이에요 영상통화를 걸든 뭘하든 해서 인증을 빨리 도와줄생각을해야지
833,834,20190706,2019,07,06,1,Google 사용자,아니 로그인하려고 설정한 비밀번호 10번 넘게 제대로 입력했는데 계속 입력하라고 무한 반복이에요 ㅡㅡ 이래서 뭐 계좌 관리나 하겠습니까
834,835,20210519,2021,05,19,4,김핸비,공인 인증서를 발급받으려고 하는데 계속 있지도않은 다른은행 공동인증서를 내라고합니다;; 그리고는 공동인증서 없음 창 뜨고 돌아가기 밖에없네요.. 다좋은데 이건 뭐하자는건지ㅠ..
835,836,20210224,2021,02,24,1,_ᄋᄉᄋ,로그인해서 들어가려니까 오랜시간 사용을 안해서 정지되었다고 뜨길래 고객센터 전화해서 풀었는데 다음날 또 같은 이유로 안된다고 뜨면 어떡하라는건지 모르겠네요;; 매번 들어갈때마다 고객센터에 전화할 수도 없고 메일로 문의 남긴지 3일째인데 답장도 안오고.. 별로네요
836,837,20210615,2021,06,15,1,hyunyoung Park,왜 접속이 안됍니까!!!!! 지웠다가 다시 설치해도 안돼는데 도되체 무엇을 더하라는거야!! 제대로된 설명좀 해보시라고요!!! 복붙하지말고 지금 이상황 정확히 육하원칙으로 설명좀 부탁합니다-_-
837,838,20190501,2019,05,01,1,Google 사용자,업데이트전에도 로그인이 느려수 업뎃 햇는데 로그인창열이는거랑 로그인햐서 들어가는데 20초이상 걸려요 답답해 뒤짐 왜이래요? 안이랫는데
838,839,20210223,2021,02,23,1,나는야정보쌤,"장난하나 은행어플이 실행이 안되면 어쩌자는거죠? 처음 흰화면에서 무한로딩이고, 실행중이던 어플 다 종료하고 재설치하고 실행해도 그래요. 고객센터 전화는 회선초과라고 뜨네요. 은행어플이 이렇게 작동해서 은행업무 보겠습니까? 어플실행되는건 어플의 기본아닙니까? k뱅크로만 거래하도록 되어있어 어쩔수없이 처음 쓰는 사람들을 사로잡지는 못할망정 어플관리하느라 수고하시는 분들을 욕하게 만드시네요. 은행어플인데 제대로 만드세요."
839,840,20211009,2021,10,09,1,자유대한,아니 타은행 발급한 공동인증서는 죽어도 등록 안됩니다 비밀번호가 다르게 입력되거나 오류인듯 합니다 진짜 초짜가 만든듯!!! 테스트나 해보고 답글다시오!!! 타은행에서 두번이나 삭제후 다시등록해도 비밀번호 다르다네요???
840,841,20190401,2019,04,01,4,Google 사용자,"언제 새로운 UI 적용된 버전 업데이트 되나요? 플레이스토어 설명에 4월 초라는데, 날짜 알 수 있나요?"
841,842,20210816,2021,08,16,1,이몽스토어마,샤오미폰 이용하는데..오늘 갑자기 안되네요.. 오늘 샤오미폰의 버그레포트 작성하는 앱을 악성코드로 잡더니 k뱅크가 더이상 사용이 안됩니다. 처리해주세요..이체를 해야하는데 못하고 있어요
842,843,20210223,2021,02,23,1,Soyoun Rhee,앱이 안 열리네요; 제거하고 다시 깔아보고 핸드폰 자체를 다시시작해서 접속해봐도 안 열려요
843,844,20200908,2020,09,08,1,반설seol diary,갑자기 계속 다른기기에서 로그인되었다고 하네요... 계속 다시로그인해도 앱에 접속이안돼요
844,845,20210405,2021,04,05,1,서민우,인증과정을 다시 못하게 만들어 놓은건 어느 정신빠진 양반 아이디어인지? 앱으로만 회원가입 가능하게 만들었으면 좀더 편의성에 신경을 쓰길바람. 어디 얼간이 데려다 한달 공부시켜서 개발해도 이보단 잘 만들듯.
845,846,20210402,2021,04,02,2,hyunjin kim,설치하고 그때만 되고 그다음에 접속하면 계속 자동으로 꺼지네요 ㅡㅡㅋ 할때마다 새로 설치하기도 뭐하고...왜 이런건가요?
846,847,20210913,2021,09,13,1,호머심슨,안녕하세요 케이뱅크 어쩌고 씨부리는거좀 그만달고 많은 사용자들이 문제점제기하면 수용하고 고쳐보도록 노력이라도 해야하는거 아닌가? 매크로답변만 달지말고? 로그인좀 어케좀해봐라 왜 그전에 잘되던거 바꿔서 이고생이냐들 ㅉㅉ 마지막에 로그인 한거로 계속되야하는데 지문해놔도 비번만나오고 콜센타 전화해보니 마지막 로그인정보로 된다고 말로는 그러는데 안된다고 젠장!!!! 니들은 앱 만들고 사용들은 해보냐?
847,848,20210223,2021,02,23,1,양선숙,앱이 안열려요...기존에 앱을 삭제하고 다시 앱설치해도 똑같이 상단에 K 뱅크 만 있고 1522-1000 연락해도 전화 연결도 안되요ㅜㅜ
848,849,20200101,2020,01,01,1,Google 사용자,주민증과면허증 최근에 재발행한것도 인식못하면 도데체 어트게합니까.앱을 basic으로 재작했는지 프로그램머 실력이 의심가는구만..버전다운좀 하여재작하던가..1000화소 이하 카메라접사는 인식못하게구만...한심
849,850,20190312,2019,03,12,5,Google 사용자,"평소 잘 쓰고있습니다. 그런데 며칠전부터 갑자기 들어가지지도 않고, 뱅크샐러드 연동도 안되네요~"
850,851,20210407,2021,04,07,1,이진우,앱실행하면 계속 '응답하지않습니다'라는 메세지만 뜨고 종료되어버립니다. 빠른 조치 부탁드려요.
851,852,20210119,2021,01,19,1,jack lee,실행시 로고 표시 후 더이상 진행이 되지 않고 멈춰있네요. 실행이 되지 않으니 어떤지 평가를 할 수가 없네요.
852,853,20210223,2021,02,23,1,HOON,처음 k뱅크 흰화면에서 넘어가질않네요 지웠다 깔아도 안되고 백그라운드 지워도 안되고 해결안되나요
853,854,20210223,2021,02,23,1,로제,휜 화면에서 넘어가질 않잖아요 앱 삭제하고 다시 설치 했는데도 처음 화면에서 똑같이 넘어가질 않아요
854,855,20210815,2021,08,15,1,minji lee,케이뱅크 첫화면에서 넘어가질 않습니다. 재부팅하고 재설치해도 마찬가지..왜이런가요ㅜ
855,856,20210508,2021,05,08,1,28박태영,앱이 안켜지는데요... 업비트에 빨대 꼽아서 재미 많이 봤을텐데 앱 개발에도 돈 좀 쓰세요...
856,857,20210302,2021,03,02,1,홍성수,케이뱅크는 예약이체가 안 되는지요? 아무리 찾아봐도 예약이체는 찾아볼 수가 없습니다. 타은행은 어플이나 홈페이지에 예약이체를 할 수가 있는데 케이뱅크는 왜 안 되는지요?
857,858,20210109,2021,01,09,1,서은표,답답하내 내가 작성한 글 지운건가. 아니 인증 되어서 계좌이체도 한번 했는대 왜 신분증이 확인 안된다는건지 이해가 안되내 입금 시킨거 돌려 받고 손절 각이내 진짜
858,859,20210402,2021,04,02,1,mistletoe,회원가입이 안돼요... 신분증인증에서 계속 실패함.. 빛도없고 인식도잘되는데 처리를 못해요..
859,860,20201123,2020,11,23,1,모하메드살라,케이뱅크 말고 다른거 쓸수있으면 다른거쓰세요 신분증인증하는거 진짜 인식도 못하는데다가 상담전화연결도 한참걸립니다. 어쩔수없이 썻는데 각종인증하는데만 1시간걸렸네요
860,861,20210817,2021,08,17,1,AY CHANG,굉장히 느려졌네요. 멈췄나 싶을 때 쯤 인증화면 뜨고 또 멈췄나 싶을 때 메인화면 나오네요ㅎㅎ
861,862,20210527,2021,05,27,1,예다온,아니 개설하는데 민증 사진인식을 아예 못하네요 불편해죽겠는데 그놈의 자동촬영 한번을 안떠서 계좌개설도 못하고 있습니다
862,863,20210223,2021,02,23,1,솔솔랄라솔솔솔,앱 실행이 안되요 재설치해도 폰 재부팅 해도 안되요 이체해야하는데 답답하네요 다른 앱들은 멀쩡히 다됩니다
863,864,20201130,2020,11,30,1,노버거,진짜 200은 넘게한거같은데 18진짜 신분증 인식 평생안넘어가요 장난치는것도아니고 어둡게해도 안되고 다른 은행같은건 찍고 입력이라도 가능한데 어떻게 쓰라는거에요
864,865,20210407,2021,04,07,1,Beomseo Kim,아니 지웠다 다운받아도 어플 구동이 안돼잖아요..... 적어도 몇퍼센트 구동되었다는 말도 없으니 답답해 미칠지경입니다
865,866,20210731,2021,07,31,1,뭉뭉,"케이뱅크 어플 왜 안열려요? 어제부터 뭔짓을해도 안열리네요 진짜 ㅡㅡ 짜증나서리뷰쓰는건 첨이네.. 다른분도 안열려서 글올린거에 댓글다신대로 전원온오프, 와이파이오프, 캐시삭제, 백그라운드앱삭제.. 별짓을 다해도 안열려요.. 짜증나죽겠네요 하...."
866,867,20210517,2021,05,17,1,청우,그 신분확인할때 신분증을 사진으로만 찍는것이 아니라 직접입력도 추가해주셨음 싶습니다.
867,868,20210223,2021,02,23,1,조택민,잘쓰다가 갑자기 케이뱅크 로고만 뜨고 로그인이 안돼서 급하게 출금 못하고 앱 지우고 처음부터 다시 인증하고 있습니다.
868,869,20210817,2021,08,17,1,Sang-wook Kim,휴대전화번호를 인식할수 없습니다 뜨고 접속 자체가 안됩니다 신한 등 금융앱 다 잘되는데 유심을 재장착 하라네요
869,870,20210331,2021,03,31,1,chloe lee,지문 로그인창 안 뜨도록 선택할 수 있게 해주세요 지문 새로 따도 인식을 못해서 비번 쳐야하는데 번거롭고 짜증나요
870,871,20211118,2021,11,18,3,sunny봄꽃마을,가입시 신분증 촬영에서 계속 막힙니다.. 아무리 칼각으로 맞춰줘도 자동으로 촬영이 안됩니다...방법이 없나요???
871,872,20200402,2020,04,02,1,Google 사용자,한도해제 신청 사진 제출하는거 진짜 짜증나네요 사진을 몇번을 찍으래 원하지도 않는 한도제한 걸어놓고 놀리는것도 아니고
872,873,20190721,2019,07,21,5,Google 사용자,단순 인터넷 쇼핑용으로 만들었는데 지금은 적금까지 넣고 있어요. 집순이인 저로선 완전 최고입니다 👍
873,874,20210727,2021,07,27,1,탱바,흰색화면에서 안넘어 가는거 도대체 언제 픽스합니까? 데이터 지울 경우 다시 인증 받는 과정에서 코드 : FEX014 오류 발생됐다며 넘어가질 않네요
874,875,20210116,2021,01,16,5,Mon K.,카카오뱅크 쓰다 업비트 때문에 넘어왔는데 너무 편하네요. 오픈뱅킹 바로 쓸 수 있어서 좀 짱인듯 싶어요.
875,876,20210223,2021,02,23,1,박성용,앱 실행도 안 되고 otp푸시도 안되네요. 재부팅으로 모든 앱 종료후 다시해도 안되요.
876,877,20190214,2019,02,14,2,Google 사용자,배터리 소모의 원인이 되고 있네요. 충돌도 많이 일어나고 개선 바랍니다
877,878,20210114,2021,01,14,1,Ms. Un-der,어제까지만 해도 잘 열렸는데 1월 14일부로 앱 실행 후 로그인 자체가 안됩니다. 숫자 키 패드가 계속 사라졌다가 나타났다가를 반복해서 이체를 할 수가 없네요. 어떻게 해결해야 되나요 묶인 돈 처지가 됐습니다...
878,879,20210413,2021,04,13,1,김은주,계좌는 개설이되었는데 인증정보누르고 간편비밀번호를 아무리눌러도 설정도안되고 다시설정누르면 튕김 이러면 개설에 이유가있나요?
879,880,20201111,2020,11,11,1,방구석Love Song,쓰면쓸수록~쓰기싫어지는앱~고령화시대에 글자가너무작고 앱설정도없고 ..인출할때 너무힘듬~(카뱅.토스.쿠팡)보고배워요~돈많은 노인들하기힘든 앱.. 감기 조심하세요.
880,881,20200518,2020,05,18,3,조현태,가입절차가 복잡하고 번거롭습니다. 메뉴찾기 참 불편합니다. 앱사용의 편의성 개발 부탁드립니당
881,882,20210406,2021,04,06,1,이춘호,가입중 중간에 에러 생기구 기기인증도 비번 안걸었는데 비번도 생겨있구 너무 안조아요. 전화 연결도 안되구
882,883,20210223,2021,02,23,1,sun ung cho,갑자기 로그인 화면에서 멈춰있고 고객센터는 전화 연결도 안되네요 지웠다가 다시 깔아도 똑같아요ㅜ 어찌하라는건지
883,884,20220102,2022,01,02,3,허재은,로고바뀐 뒤에 찾기가 아직도 어려움 한참됐는데도 익숙해지지 않으면 문제가 있음 나머지 앱구동이나 내부디자인은 편리함
884,885,20190219,2019,02,19,2,Google 사용자,케이뱅크 많이 개선해야겠네요... 경쟁사인 카뱅은 지문인식 지원 되는데 국산폰 아니라고 지문인식이 안되는 기종이라 인식하는 케이뱅크 니녀석들은 뭡니까... 대체 바이오 사용가능 기종 구분기준이 뭐예요!!?? 딴거 다 좋아도 기본적인게 영~ 부족하네.
885,886,20190414,2019,04,14,2,Google 사용자,인터페이스 참 구리네요. 인증 기간 1년 넘었으면 재확인 하는건 이해하는데 뭐가 이렇게 복잡합니까 제대로 설명도 안되있고 같은 비대면인데 인증 겁나쉬운 카카오뱅크로 갑니다. 수고하세요!!
